WARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.
 * Running on http://127.0.0.1:5000
Press CTRL+C to quit
 * Restarting with stat
 * Debugger is active!
 * Debugger PIN: 288-462-665
127.0.0.1 - - [24/Jun/2026 16:00:29] "GET /api/health HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:20] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:28] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:28] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:28] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:28] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:36] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:36] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:36] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:36] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:44] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:44] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:44] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:44] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:57:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:00] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:00] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:00] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:00] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:08] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:08] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:08] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:08] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:58:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 16:59:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:00:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:01:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:02:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:03:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:00] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:00] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:00] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:00] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:08] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:08] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:08] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:08] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:16] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:16] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:16] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:16] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:24] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:24] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:24] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:24] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:32] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:32] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:32] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:32] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:40] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:40] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:40] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:40] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:48] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:48] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:48] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:48] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:56] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:56] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:56] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:04:56] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:44] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:44] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:44] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:44] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/prediction?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/charts?mission_id=8 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:54] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:54] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:54] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:05:54] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:03] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:03] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:03] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:03] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:11] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:11] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:11] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:11] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:19] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:19] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:19] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:19] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:26] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:26] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:26] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:26] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:35] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:35] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:35] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:35] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:43] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:43] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:43] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:43] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:51] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:51] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:51] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:51] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:52] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:52] "GET /api/charts?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:59] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:59] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:59] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:06:59] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:07] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:07] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:07] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:07] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:15] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:15] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:15] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:15] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:23] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:23] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:23] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:23] "GET /api/charts?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:52] "GET /api/prediction?mission_id=all HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:52] "GET /api/overview HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:52] "GET /api/prediction?mission_id=5 HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:52] "GET /api/missions HTTP/1.1" 200 -
127.0.0.1 - - [24/Jun/2026 17:07:52] "GET /api/overview HTTP/1.1" 200 -
